UUID,PRODUCT_TYPE,PRODUCT_LAYOUT,PAGE_LOAD_TIME,PRODUCT_RATING,PURCHASE_DECISION,REVIEW_TEXT,REVIEW_QUALITY,REVIEW_SENTIMENT
d0dafa9a-ade8-4449-b851-ce701b4d71dc,Toys,List,1.22,3,1,Acceptable product. Met basic expectations.,Good,0.05
93794791-f680-4360-85ba-241e3687dd09,Home & Garden,Grid,3.73,4,0,Excellent quality and fast shipping.,Excellent,0.72
d1d4a7fb-a49a-45e4-a1a4-8675f3f82720,Sports,List,3.62,2,0,Low quality materials. Avoid this.,Fair,-0.97
67d6ba31-fd62-473e-af4f-105e5fc01bfb,Home & Garden,Detailed,0.8,2,0,Waste of money. Returning it.,Fair,-0.55
fb214816-cbe6-4295-928d-537def0a2a3f,Home & Garden,Grid,1.83,2,1,Did not meet expectations at all.,Good,-0.52
1dd9fe67-8441-406b-ae97-ac0316f829be,Home & Garden,Detailed,3.81,3,1,Reasonable product for the cost.,Fair,-0.25
b9d5c7d0-3d94-4ea5-9c2c-0af228b00f2c,Sports,Detailed,1.01,4,0,Very happy with this purchase.,Poor,0.97
7e5f9172-a863-458f-b95b-cde8c0d2be9d,Clothing,Card,1.51,5,1,Amazing value for money. Very satisfied.,Good,0.86
8a8a05d0-993b-4a87-b4d6-8aa1a81c3485,Home & Garden,List,4.58,3,1,"Not bad, not great. Just average.",Good,-0.02
5bd3f29d-63d8-4c21-bd96-5fff71517e15,Home & Garden,List,1.92,1,0,Did not meet expectations at all.,Poor,-0.7
188e3810-2cd6-419c-88c1-b67e1b10c3a4,Toys,List,3.21,3,1,Satisfactory. Nothing to write home about.,Good,0.13
6680b8ac-8fc5-42ae-90a2-2d8b64031ee2,Electronics,Grid,3.78,2,0,Broke after a few uses. Very upset.,Fair,-0.45
d8669a6b-a6c5-4a28-9cf8-ea4ae6123efb,Clothing,Detailed,3.76,4,1,Very happy with this purchase.,Good,0.74
dfa01f6b-3391-4af0-8100-e36803eec2b5,Books,Grid,1.18,3,1,"Not bad, not great. Just average.",Good,-0.25
2c1ff5e8-8f9e-4432-9ab4-154af3a672be,Electronics,List,0.56,2,1,Defective product. Very frustrating.,Poor,-0.5
29aca4c7-0e43-401e-bc58-cd4fe02ee44d,Toys,List,3.37,5,0,Perfect! Exceeded my expectations.,Excellent,0.62
d5ffe83a-4636-4f29-aa09-2f810ecc7bd4,Home & Garden,List,4.95,1,1,Terrible product. Would not recommend.,Fair,-0.58
c5a13e04-eab0-462e-9327-7dbf3f1fc8b4,Books,List,0.86,5,1,Superb quality and great design.,Good,0.73
5e59e268-b9d8-4a46-b7ad-499881ab0896,Clothing,Detailed,4.68,1,1,Disappointed with this purchase.,Excellent,-0.87
f661d3fd-465b-4f7c-9eac-6264834186a5,Clothing,Detailed,3.52,5,1,Great product! Highly recommend it.,Excellent,0.95
9a29e043-64f5-4734-bee1-969e925cd3dc,Books,Detailed,3.27,3,0,It's alright. Does the job.,Good,-0.21
c8da6c20-d8b9-4a05-a4d3-dc1cba983e37,Sports,Detailed,2.88,3,1,Satisfactory. Nothing to write home about.,Fair,-0.21
9b7ebc12-4313-4f35-9390-8caeedbba2ab,Electronics,List,4.62,3,1,It works fine. No complaints.,Excellent,0.21
479b7bd7-2601-4990-84b0-0dc53a87bd06,Toys,Detailed,3.32,3,0,Fair quality. Could be better.,Good,-0.15
ef1a0eee-95c1-49a8-a7e5-b109302deb80,Electronics,Card,1.64,2,1,Not as described. Very disappointed.,Poor,-0.6
bff9969c-6b76-4beb-acc8-5ec721f0c49a,Home & Garden,Card,4.07,1,0,Terrible product. Would not recommend.,Fair,-0.99
9620b138-8983-4254-bed6-3dccd8ee32f0,Electronics,Detailed,0.93,1,1,Not as described. Very disappointed.,Fair,-0.46
7879d975-5499-49a9-886b-3949bc4f5951,Clothing,Grid,2.03,5,1,Fantastic! Works perfectly as described.,Excellent,0.72
a2cf752f-904b-4811-a5e5-c5f9e1627cae,Sports,Detailed,3.56,3,1,It's alright. Does the job.,Excellent,-0.15
ede6e8c6-6a6c-4ae5-be70-bb7627825c87,Sports,Grid,3.85,4,1,Love it! Exactly what I was looking for.,Good,0.77
bc3d0ce7-534f-400c-a0e3-89f4b849c979,Sports,Grid,4.13,1,0,Poor quality. Not worth the money.,Excellent,-0.99
83ca4ccf-7e1c-450c-b440-39a672c2cd96,Clothing,Grid,4.89,5,0,Perfect! Exceeded my expectations.,Excellent,0.78
4ccbb9b5-2db5-4e5f-a275-9d82c898f7e2,Home & Garden,Detailed,3.11,2,0,Poor quality. Not worth the money.,Fair,-0.95
3258b67f-0770-49ba-a415-5040f045b503,Toys,Card,3.55,1,1,Defective product. Very frustrating.,Fair,-0.77
3301fad5-1ec3-428c-ab8c-94a4625adbf7,Electronics,Card,4.57,3,0,Acceptable product. Met basic expectations.,Good,-0.23
a0d02323-dc60-4a55-918c-073af31486d6,Clothing,List,3.87,4,1,Absolutely love it! Five stars!,Good,0.85
5a47d9d1-8135-4140-a524-f684a4c59335,Books,Card,4.02,3,0,Acceptable product. Met basic expectations.,Fair,-0.2
1d5716ca-d754-4495-9603-6a330002c6d9,Books,Grid,3.2,1,0,Not as described. Very disappointed.,Excellent,-0.77
d9d97316-dbdf-421e-a666-b73a3286b7de,Books,List,3.59,1,1,Broke after a few uses. Very upset.,Fair,-0.54
e00eed8f-3bcb-45cb-bfbd-502add551973,Toys,List,1.23,3,0,Satisfactory. Nothing to write home about.,Fair,0.28
3c7a3270-53ca-4be5-a19e-e3f268ab219a,Toys,Card,4.62,1,0,Low quality materials. Avoid this.,Poor,-0.86
9fea6859-d255-489a-8dd8-1ec7d30498fc,Home & Garden,Card,1.38,2,1,Broke after a few uses. Very upset.,Fair,-0.89
5e4568a1-0d24-458c-91c6-2f36a3c3ab21,Electronics,Detailed,3.28,5,1,Very happy with this purchase.,Fair,0.76
70c14112-f583-47bb-acb6-d28b26c418c4,Books,Detailed,4.09,1,0,Did not meet expectations at all.,Excellent,-0.82
00c05d2a-95f3-4368-a3f3-f960b56b01a0,Sports,Card,1.14,1,1,Low quality materials. Avoid this.,Good,-0.56
c3475b76-1e81-4882-8427-bd269f971602,Home & Garden,Card,2.12,2,1,Terrible product. Would not recommend.,Good,-0.53
d8df7130-0d2a-43d6-a45e-ade3d677c3a4,Electronics,List,4.75,4,0,Perfect! Exceeded my expectations.,Good,0.72
b8c6e02d-189d-4b7b-bbdb-0d3c64434292,Toys,Card,4.69,3,0,Satisfactory. Nothing to write home about.,Fair,-0.3
bfdeeaf6-dbb4-4eb3-b0e4-ca2f461083b2,Home & Garden,List,2.03,2,1,Broke after a few uses. Very upset.,Fair,-0.69
9eef5aad-a3f0-4ae5-9a2e-8dd6480f1c7b,Toys,Grid,0.83,5,1,Amazing value for money. Very satisfied.,Fair,0.74
91586506-7e36-4761-89ba-4ab7631d57f3,Toys,List,3.78,2,0,Waste of money. Returning it.,Poor,-0.98
20ffd7a0-bfc1-40a8-a09c-1dd69bb8f0ab,Toys,Card,2.51,2,1,Poor quality. Not worth the money.,Fair,-0.6
2fa4eace-139e-446c-a449-bbdd26f2fc3c,Electronics,Grid,2.95,4,0,Amazing value for money. Very satisfied.,Fair,0.53
6f7f4633-d332-467b-aaab-2fa66e7f2496,Toys,Detailed,3.55,1,1,Horrible experience. Don't buy this.,Fair,-0.59
5840e18a-971e-4c2a-b515-32f1911990a9,Home & Garden,Grid,2.8,3,1,It's alright. Does the job.,Good,-0.27
586f247b-cba7-4a61-8b0e-6b87cdfb58cd,Electronics,List,4.13,5,0,Very happy with this purchase.,Good,0.89
2bbef5e6-f221-4179-824b-59672e392c5f,Electronics,Detailed,1.51,2,0,Low quality materials. Avoid this.,Fair,-0.41
998b5774-7fc8-46c9-87f8-f2221413bf29,Clothing,List,2.4,1,1,Broke after a few uses. Very upset.,Good,-0.43
060da76b-9c60-4516-a16a-a8e830c8fb4f,Toys,Grid,2.74,5,1,Excellent quality and fast shipping.,Excellent,0.83
62442d9f-54d1-4af3-810f-10279adc53a3,Sports,List,4.81,5,1,Outstanding product. Will buy again.,Poor,0.53
56a2ebff-0f5b-45d1-a2b4-73440d964f61,Clothing,Detailed,0.89,1,1,Poor quality. Not worth the money.,Fair,-0.79
8366a14a-5026-4e29-942c-47599fd6e10e,Toys,Detailed,3.5,3,1,It works fine. No complaints.,Fair,-0.07
73f31bcd-7beb-43a3-a391-69855f4348bd,Home & Garden,Detailed,3.1,4,1,Outstanding product. Will buy again.,Good,0.7
e528b1c1-a91e-465c-83a1-2187fa5a4453,Clothing,Card,4.06,4,1,Outstanding product. Will buy again.,Excellent,0.9
f9477dfa-0e04-42d6-b1b4-e0a8ee9e9cac,Sports,Card,1.66,2,1,Broke after a few uses. Very upset.,Good,-0.42
b637ad98-2497-4302-bb0a-dffe270cb7c4,Electronics,Grid,1.5,1,0,Low quality materials. Avoid this.,Poor,-0.84
429ee825-ea0e-470d-9e87-ab4cb6e72cf9,Clothing,List,1.78,2,0,Disappointed with this purchase.,Good,-0.78
c87b81c2-f53a-44eb-a41d-3bb914f7cd6d,Clothing,Grid,3.17,1,0,Terrible product. Would not recommend.,Poor,-0.55
739cdb5e-9b3e-4377-a0f0-c9a7ab7c7027,Clothing,Grid,2.7,5,1,Perfect! Exceeded my expectations.,Good,0.55
3af33aa8-fdc1-42d5-82a9-7307f8cc7d36,Books,Card,2.37,4,1,Very happy with this purchase.,Good,0.83
888128b2-9327-42b0-a882-259e107253c8,Home & Garden,List,3.38,4,1,Outstanding product. Will buy again.,Excellent,0.6
1ff83361-95bf-4c30-b5a2-55c769c13528,Clothing,Card,4.82,3,1,Decent quality for the price.,Fair,-0.09
5cd49699-5b2c-4cbe-9214-a781d5bcf2e6,Toys,Card,2.56,4,1,Very happy with this purchase.,Fair,0.69
171da160-984d-416c-adfe-02ac24f091bf,Sports,Grid,3.09,1,1,Defective product. Very frustrating.,Fair,-0.61
0541adc0-2df6-4ef4-91e0-4081e54499b0,Sports,Grid,2.16,3,0,Fair quality. Could be better.,Good,-0.24
98064b66-5aca-448b-9138-2b62b7a14472,Home & Garden,Grid,0.76,5,1,Outstanding product. Will buy again.,Excellent,1.0
f083b6d0-234e-405a-9f7e-1944b27b5f1d,Sports,Card,2.24,3,0,Fair quality. Could be better.,Fair,-0.14
aaa2ce85-ec42-44f1-81ac-c494bbe2e0a6,Toys,Detailed,4.81,3,1,Average product. Nothing special.,Excellent,-0.08
4c431def-7836-4434-a6d7-afc91d2fb3ff,Home & Garden,Grid,0.7,1,0,Terrible product. Would not recommend.,Fair,-0.55
e82ec03d-8de9-4da8-ab20-86779e80d7dd,Home & Garden,Grid,3.33,3,0,Satisfactory. Nothing to write home about.,Good,-0.28
ff2ddb2c-5d89-49df-8a1a-d278418d08be,Home & Garden,List,0.6,2,1,Terrible product. Would not recommend.,Fair,-0.55
257afad6-344e-4b12-ab78-3e0103727e46,Home & Garden,List,1.65,2,0,Not as described. Very disappointed.,Excellent,-0.99
8c5fe202-f0c0-45a4-a87a-1e477998bc55,Electronics,Card,2.58,5,0,Amazing value for money. Very satisfied.,Good,0.74
33f516c9-435f-4655-8091-fae55356beb3,Clothing,List,0.68,4,1,Amazing value for money. Very satisfied.,Good,0.61
4e4beda2-deb8-4973-8db9-c0d18fc7f903,Electronics,Detailed,2.6,5,1,Absolutely love it! Five stars!,Excellent,0.75
7d5bda1c-2621-49d9-8fdb-c9416bed740e,Toys,Card,4.58,2,0,Broke after a few uses. Very upset.,Fair,-0.81
d7fc58d0-467b-4007-9ea9-79b190bc3afc,Home & Garden,Card,1.04,3,0,"Not bad, not great. Just average.",Fair,-0.24
b4dceea3-73d5-4f6e-a6c7-d8742b3db818,Home & Garden,List,2.96,2,0,Horrible experience. Don't buy this.,Poor,-0.47
7aa1bbcb-117c-4677-b774-adea0a6a3a5f,Sports,Detailed,3.79,4,1,Perfect! Exceeded my expectations.,Excellent,0.93
e13a6ca5-45b5-4918-8892-fa203bf28504,Clothing,Card,3.86,1,1,Defective product. Very frustrating.,Fair,-0.66
c618d30d-f211-4461-97aa-7b639dc55521,Books,Card,3.65,5,0,Outstanding product. Will buy again.,Fair,0.84
053b6a43-d269-4456-a61c-35dc33b06fbe,Sports,Grid,4.41,2,1,Waste of money. Returning it.,Fair,-0.66
5dfe6d12-77e3-4c66-9469-66a346365a83,Electronics,Card,4.54,2,1,Waste of money. Returning it.,Fair,-0.42
cb1a320c-e69f-4d1a-88a3-b15df42099f2,Electronics,Card,2.63,5,0,Outstanding product. Will buy again.,Excellent,0.94
96ebb678-c4ee-404b-9088-236ee92ae9a9,Books,List,4.59,1,1,Broke after a few uses. Very upset.,Good,-0.79
585bb544-3f4b-48ef-99fb-ad0f5f0159c4,Electronics,List,2.56,3,1,It's okay. Does what it's supposed to do.,Good,-0.14
cf7cbad6-16de-4c95-945a-4d0eea1d1279,Home & Garden,List,4.48,5,1,Amazing value for money. Very satisfied.,Good,0.67
8810f7c9-9fc6-4ba2-b501-ce62b75341a5,Clothing,Detailed,2.95,3,1,Average product. Nothing special.,Excellent,-0.28
d66f8747-6faa-4668-9824-7ab951e1c7bd,Home & Garden,Card,3.89,5,1,Perfect! Exceeded my expectations.,Excellent,0.52
a9667a30-7f7a-4402-9e28-74ed06d64573,Books,Card,1.34,3,1,Satisfactory. Nothing to write home about.,Fair,0.08
257e2b59-f513-4012-a0ab-564933cc7404,Books,List,1.89,1,0,Waste of money. Returning it.,Good,-0.75
79f08c66-9299-47f8-8206-d16b54eeae65,Books,Detailed,4.84,5,1,Perfect! Exceeded my expectations.,Good,0.52
437a2a4c-03bf-45c3-84f3-6d6298e99be1,Clothing,List,1.37,5,1,Amazing value for money. Very satisfied.,Excellent,0.99
67b51c06-d215-421e-8216-50a4bf1028ea,Clothing,Grid,3.73,5,1,Great product! Highly recommend it.,Excellent,0.56
24dc9cea-f5c0-4779-8949-c731027a0645,Books,Detailed,1.36,5,1,Very happy with this purchase.,Poor,0.51
a3baee39-6c53-4c4a-8e20-f99db6fa370f,Sports,Grid,4.36,4,1,Great product! Highly recommend it.,Excellent,0.78
9091de1c-f338-4ef5-9f35-5354eea4b199,Books,Detailed,4.74,5,1,Amazing value for money. Very satisfied.,Good,0.83
fb9a3282-6e52-4344-99e4-210bd9d82f0c,Electronics,Detailed,1.94,5,1,Superb quality and great design.,Good,0.77
f1089adc-9ca3-4aca-aaa1-cc609de8aa76,Clothing,Detailed,1.13,3,1,Acceptable product. Met basic expectations.,Poor,0.06
3c6467b4-050f-43df-b88e-41ae621ab2fd,Home & Garden,List,4.98,2,0,Horrible experience. Don't buy this.,Excellent,-0.83
f83e019e-0433-40d4-a7ea-fea1f37600f7,Home & Garden,Detailed,3.45,5,1,Outstanding product. Will buy again.,Good,0.94
ff6d26bb-bc16-4dc6-96f4-5546682128ec,Books,List,4.91,5,0,Outstanding product. Will buy again.,Excellent,0.51
7cfed7b1-14ea-4e9b-9b39-78953ef0cc5e,Toys,Card,2.85,5,1,Great product! Highly recommend it.,Excellent,0.71
99402a52-adbc-4ccc-801c-8a2f9f099c20,Clothing,Grid,1.23,1,0,Low quality materials. Avoid this.,Fair,-0.45
44f5577f-fdc2-4c66-8019-c5523eb4fea9,Books,Grid,4.3,4,1,Outstanding product. Will buy again.,Good,0.61
2dcc9d79-eea1-4954-bb68-7bad8dd46682,Electronics,Card,0.93,5,1,Very happy with this purchase.,Excellent,0.55
68bdbe6a-9f29-4d10-96ad-6a4909f61667,Books,Grid,1.85,4,1,Perfect! Exceeded my expectations.,Fair,0.9
9855378d-f86b-442d-9278-a5417ecee295,Books,Detailed,3.93,1,1,Poor quality. Not worth the money.,Fair,-0.5
bc2fe3a1-63ef-4bac-a048-071e46e6734b,Sports,Grid,0.74,2,0,Not as described. Very disappointed.,Fair,-0.61
11abde0b-815f-4a55-8ad9-f6ae6f136b0d,Clothing,Card,3.45,4,1,Superb quality and great design.,Excellent,0.63
cd9e1570-541c-4b88-aff4-ed945d456785,Books,Card,1.13,2,1,Poor quality. Not worth the money.,Good,-0.71
7cd67159-b849-4e36-8a49-1d715ebcb6e6,Sports,Grid,0.53,2,1,Low quality materials. Avoid this.,Excellent,-0.73
3b7b2ee7-0077-48a9-a465-257bffeeee23,Clothing,List,2.73,3,0,Reasonable product for the cost.,Fair,-0.19
dd8556d1-8533-4715-ad46-df7818987142,Sports,Grid,0.61,1,1,Terrible product. Would not recommend.,Poor,-0.45
9043b554-ed24-4039-9645-281205f87a39,Electronics,List,2.52,4,0,Fantastic! Works perfectly as described.,Good,0.9
14718db0-cd26-4ca9-baad-df2463e71c63,Clothing,Card,3.51,3,1,It's alright. Does the job.,Good,0.29
afd12d60-eae5-4a73-9cec-689853079907,Electronics,Grid,1.08,5,1,Excellent quality and fast shipping.,Good,0.66
bcdb1bbc-42ab-436c-8c49-60e815559abf,Toys,List,4.98,4,1,Love it! Exactly what I was looking for.,Excellent,0.63
1a716d63-60ad-4555-8c7b-2357bbd8109b,Toys,Card,0.75,3,0,Satisfactory. Nothing to write home about.,Good,0.29
bb072c37-5a4a-4c1c-84fb-46e5b1d947d7,Toys,Grid,1.41,4,1,Fantastic! Works perfectly as described.,Fair,0.56
deeea64a-bcf1-49ab-9f62-3ca338a7e28d,Home & Garden,Grid,3.35,4,1,Love it! Exactly what I was looking for.,Excellent,0.94
77fe8d57-9919-4333-97fd-5bcd1983239f,Sports,Card,0.89,3,1,It's okay. Does what it's supposed to do.,Good,0.09
ba009ba4-c411-4755-8726-4119831489f5,Clothing,List,1.38,1,1,Disappointed with this purchase.,Fair,-0.64
b92145e5-73a8-479c-b397-9b4bf58670b0,Sports,List,3.67,2,0,Terrible product. Would not recommend.,Fair,-0.45
0902e437-753f-4696-aae9-3844938bb70b,Home & Garden,Detailed,3.32,2,0,Low quality materials. Avoid this.,Excellent,-0.83
fdd7fb1b-8e5c-43b0-9582-c8c3b2e9ddee,Toys,Card,2.22,4,1,Outstanding product. Will buy again.,Good,0.63
a47804ea-bc15-4d53-8072-742e787f17f2,Clothing,Grid,0.87,1,0,Terrible product. Would not recommend.,Fair,-0.43
682fd5b7-4781-41fe-88c3-71177917658a,Toys,Grid,2.08,5,1,Excellent quality and fast shipping.,Good,0.68
b2d6f018-73f3-45f4-8f45-a458d85c9e9b,Books,Detailed,2.23,5,1,Amazing value for money. Very satisfied.,Excellent,0.83
11abbe17-ce44-4a0b-917b-53f73e434807,Home & Garden,Grid,0.82,5,1,Outstanding product. Will buy again.,Fair,0.66
6b18a876-9c16-456e-800a-26e977a442bd,Sports,Card,2.13,1,0,Horrible experience. Don't buy this.,Fair,-0.87
de227c27-0d61-4f6b-999d-b7cfdd6c37ee,Electronics,Grid,4.97,2,0,Disappointed with this purchase.,Poor,-0.5
3e4153a2-fd91-4cdc-9a7c-59e20584751d,Clothing,Grid,2.8,3,1,It works fine. No complaints.,Fair,-0.25
f715a1a2-4e81-4325-8ab5-d92fa0d7b5c4,Books,Card,3.69,3,0,Average product. Nothing special.,Good,0.3
42f5fd24-496c-449e-b075-8cd6089fbfcd,Books,List,3.91,2,0,Not as described. Very disappointed.,Fair,-1.0
de6cd527-fcce-4ecd-a39f-d1ec0e8416f0,Books,Detailed,2.16,5,1,Absolutely love it! Five stars!,Excellent,0.55
298d51a2-7fa1-4320-ac0b-c0472cf67e43,Books,Card,2.01,1,1,Horrible experience. Don't buy this.,Poor,-0.53
f83e0f33-c2a4-4c5b-9daf-48822481a7d9,Clothing,Grid,3.96,4,1,Excellent quality and fast shipping.,Fair,0.53
e5fa7e5a-fcf0-4193-abd1-c0d68304fcb7,Books,List,4.46,2,1,Not as described. Very disappointed.,Poor,-0.51
4ea702c2-556f-41ca-b999-b72b10bd5d1b,Electronics,Detailed,3.68,3,0,Acceptable product. Met basic expectations.,Fair,-0.25
c13115d4-e138-4fee-8360-a75377afebe3,Electronics,Grid,4.02,3,0,Fair quality. Could be better.,Poor,0.21
a66349b0-0886-4329-bd4b-9b68c91b58be,Sports,Grid,3.49,5,1,Very happy with this purchase.,Fair,0.64
fecdb7fb-228f-4694-92d5-950ab74208a0,Books,Grid,3.63,5,1,Very happy with this purchase.,Excellent,0.52
8b514ca2-8949-450e-ac0b-1ef92db7f8c7,Sports,Detailed,1.98,5,1,Excellent quality and fast shipping.,Good,0.85
f4008b28-0146-4093-8fd5-55c41362f3d8,Books,Grid,4.89,5,1,Outstanding product. Will buy again.,Excellent,0.73
e840167c-6e99-4f2a-a0ba-e358f5fa8b72,Home & Garden,Grid,2.4,4,1,Fantastic! Works perfectly as described.,Excellent,0.53
ba947b5e-3b9d-465c-b491-58239411f84b,Toys,Detailed,2.44,5,1,Fantastic! Works perfectly as described.,Fair,0.77
55a2d756-09d9-4671-897b-365a98feb252,Electronics,List,4.84,3,0,It's alright. Does the job.,Good,-0.21
24ab2341-3a13-4511-b933-60b207a922dd,Electronics,Grid,4.41,3,0,Average product. Nothing special.,Fair,0.27
8e95be03-eb37-45bf-93da-724128238a35,Electronics,Detailed,2.81,5,1,Superb quality and great design.,Fair,0.78
e602613e-2242-47b3-b86f-3b54c286e1bf,Electronics,Grid,2.21,4,1,Amazing value for money. Very satisfied.,Good,0.99
67b92b20-c26d-4ad5-bde2-701458a15ef5,Electronics,Card,1.03,3,1,"Not bad, not great. Just average.",Good,0.07
659bd548-ab03-4f79-bbc0-db10108a4508,Books,Grid,3.63,4,1,Love it! Exactly what I was looking for.,Good,0.79
4a4f0b5e-6c9c-4b51-b0fd-d02a05ef1449,Clothing,Card,4.84,4,1,Fantastic! Works perfectly as described.,Excellent,0.78
5b630325-fb1a-44a6-a343-09052ee3c8d2,Home & Garden,Detailed,0.93,2,0,Defective product. Very frustrating.,Fair,-0.51
3e807f8d-fbce-465c-9e6f-a42da86a39d3,Books,Grid,0.7,4,1,Excellent quality and fast shipping.,Good,0.77
080fd3b6-f7da-4e1c-b778-48b6c1b7eb55,Clothing,Card,4.48,1,0,Did not meet expectations at all.,Fair,-0.9
d4694fb3-dc4b-4597-b4b3-36c54f4946c8,Sports,List,0.7,5,1,Very happy with this purchase.,Good,0.56
a1040c30-6922-4cdf-af2b-3516d5ea33e8,Electronics,Card,0.51,4,1,Fantastic! Works perfectly as described.,Excellent,0.94
0a9b3439-63e7-446c-8115-f3a583b46a7c,Sports,List,1.18,5,1,Amazing value for money. Very satisfied.,Excellent,0.89
816d2bdd-a92e-4564-9da2-ceef8e197c33,Clothing,Grid,4.36,5,1,Love it! Exactly what I was looking for.,Good,0.77
e2e308a0-8f28-4999-b5f3-77c42ae04f2b,Clothing,Detailed,4.11,1,0,Not as described. Very disappointed.,Fair,-0.74
a1f7d00e-1dd7-41b6-8bb9-c0ca23c3b51e,Toys,Grid,2.14,5,1,Amazing value for money. Very satisfied.,Excellent,0.75
34aae3a4-80a2-413b-a0a9-0e5286356595,Toys,List,2.63,3,0,It's okay. Does what it's supposed to do.,Good,-0.08
3067a511-c359-42c0-9df5-bbc09c56e8a5,Toys,List,0.52,4,1,Perfect! Exceeded my expectations.,Fair,0.78
d2896522-a6d7-4218-b924-3c583a97d7a3,Books,Grid,1.75,5,1,Absolutely love it! Five stars!,Good,0.84
02d2e9f1-0974-4319-b8f8-2ac1586e863b,Books,Grid,4.6,1,0,Broke after a few uses. Very upset.,Excellent,-0.74
12acf3ca-557b-4c91-a5d7-71af77f9dab3,Sports,Grid,0.66,4,0,Superb quality and great design.,Fair,0.57
332b3b1e-8fc3-4739-b50e-c9eaa6b06826,Sports,List,4.95,5,1,Very happy with this purchase.,Excellent,0.72
301639d7-d049-4b2c-b825-fafe6b246d83,Sports,Detailed,2.64,1,0,Not as described. Very disappointed.,Poor,-0.81
2b04c8b0-2649-4895-a38e-359628a29b8b,Home & Garden,Card,1.62,1,1,Defective product. Very frustrating.,Poor,-0.45
4bbea873-e622-4da2-a068-58f7e5b1e470,Clothing,Grid,0.6,2,0,Not as described. Very disappointed.,Fair,-0.4
ad981322-0d91-45a3-b868-fd6c0e295d00,Electronics,List,5.0,3,1,Acceptable product. Met basic expectations.,Good,0.19
5feb22b8-c77c-4590-ba2e-30925b066ec0,Electronics,List,0.99,5,1,Great product! Highly recommend it.,Excellent,0.93
d38f3d2f-2f81-40fb-8bbf-da6d952deeb1,Home & Garden,List,0.63,4,1,Superb quality and great design.,Excellent,0.55
05e0b143-5d09-4675-902c-70066f8a63fb,Electronics,Card,3.86,3,1,Reasonable product for the cost.,Good,-0.09
7e9926cd-ff82-4b7b-960b-f1ec92745547,Books,Card,3.58,5,1,Superb quality and great design.,Excellent,0.77
adc78214-0a16-46de-bc66-eebc7d86f319,Sports,Grid,3.18,4,1,Perfect! Exceeded my expectations.,Good,0.64
cab90ffd-7b27-4227-9bd8-f70dddb0d51e,Books,Card,2.96,2,1,Horrible experience. Don't buy this.,Poor,-0.9
1237d724-ff2c-4a00-83c4-0ea5acc42efe,Home & Garden,List,4.17,1,1,Did not meet expectations at all.,Poor,-0.82
d41b84e7-8073-40c8-87dc-23e966eb2b59,Toys,Detailed,1.82,4,0,Superb quality and great design.,Excellent,0.68
fa5a701f-2d1f-401c-8af3-8eeeea212df3,Home & Garden,Grid,4.85,4,1,Love it! Exactly what I was looking for.,Fair,0.72
a0ad601e-00f8-4cdb-92ed-9b50d40dc3ab,Electronics,Grid,0.82,1,0,Not as described. Very disappointed.,Poor,-0.51
caf267db-741c-40e1-917b-9417fc72bab8,Electronics,Grid,0.96,4,1,Excellent quality and fast shipping.,Good,0.53
581d6ea9-e4de-40ba-8373-b3f504065b39,Books,List,2.34,2,1,Did not meet expectations at all.,Fair,-0.94
22641163-eee6-441a-b446-a8324dbe691d,Electronics,List,0.71,2,0,Disappointed with this purchase.,Fair,-0.96
615ff05b-22fe-4182-9317-a0e39582555e,Clothing,Card,1.66,2,1,Not as described. Very disappointed.,Good,-0.65
28682b75-9a33-4a58-9a5e-62202b3f0940,Home & Garden,Detailed,4.36,4,1,Fantastic! Works perfectly as described.,Excellent,0.64
4d4277ef-4033-46af-bc38-2f75059eee26,Toys,Detailed,1.28,3,0,Decent quality for the price.,Good,0.17
55227c60-37db-41e1-87e3-f4726f9b42e1,Toys,List,0.81,5,1,Great product! Highly recommend it.,Poor,0.78
a15c7e42-0a33-41cf-84d9-6e7faca4ee72,Books,List,0.58,4,1,Outstanding product. Will buy again.,Good,0.64
3a77434c-5fe0-4639-a2e8-428010675398,Sports,Grid,3.5,4,1,Excellent quality and fast shipping.,Excellent,0.6
c84be712-f64d-45e0-baf5-84181da11c0c,Electronics,Grid,1.75,4,0,Amazing value for money. Very satisfied.,Excellent,0.83
870cc991-0e7f-4ebe-9b8a-ab5e6d7a4d1a,Toys,Detailed,4.2,5,1,Very happy with this purchase.,Good,0.57
05eed7ba-1033-444d-82b0-994441c60f4a,Sports,List,4.32,3,0,It works fine. No complaints.,Fair,-0.2
ae19d87d-d44b-4185-bcd5-9ce91580e108,Clothing,Card,2.7,4,1,Absolutely love it! Five stars!,Good,0.83
bdb9b0d6-46af-4c84-8709-60dc8ad88431,Clothing,Card,3.63,1,0,Disappointed with this purchase.,Good,-0.75
50ec4e36-e2a7-4853-9b66-75dac470c74e,Home & Garden,Card,4.2,3,0,Acceptable product. Met basic expectations.,Fair,-0.23
763afeda-27aa-46fd-ac28-7d8a526f56a2,Toys,Card,2.43,4,1,Very happy with this purchase.,Good,0.96
e168c08d-bb8d-40db-b81a-ee54d339e436,Sports,Grid,4.28,2,1,Broke after a few uses. Very upset.,Poor,-0.56
f5d6ff0b-6e32-483e-972e-061e336f4e9f,Books,Card,3.36,5,1,Absolutely love it! Five stars!,Excellent,0.86
2bd87684-1423-4e88-8236-9520d30a2453,Books,Detailed,2.1,3,1,"Not bad, not great. Just average.",Good,-0.07
